-32 -3.5051851097329e-08
-31.6831683168001 -3.76269951805796e-08
-31.36947358104 -3.9843389200595e-08
-31.0588847336799 -4.16298460399219e-08
-30.7513710234399 -4.2932269372081e-08
-30.4469020034399 -4.37166226300724e-08
-30.1454475281599 -4.39702677152516e-08
-29.8469777506399 -4.37015622830498e-08
-29.5514631194401 -4.29378180297901e-08
-29.2588743756801 -4.17219169516341e-08
-28.96918255016 -4.01080319719894e-08
-28.68235896056 -3.81569791657096e-08
-28.39837520848 -3.59317299810916e-08
-28.1172031767201 -3.34935371559286e-08
-27.83881502648 -3.08989947054706e-08
-27.5631831944801 -2.81981879012614e-08
-27.29028039064 -2.54339239828293e-08
-27.0200795946399 -2.26418964858686e-08
-26.75255405408 -1.98515446110768e-08
-26.48767728128 -1.70873315579933e-08
-26.2254230508 -1.43701780982855e-08
-25.9657653968001 -1.17188364160612e-08
-25.7086786107201 -9.1510564900768e-09
-25.4541372383201 -6.68446518049238e-09
-25.2021160775199 -4.33713329916538e-09
-24.9525901758401 -2.12784149210894e-09
-24.7055348275199 -7.60719496849307e-11
-24.4609255718401 1.79824473358038e-09
-24.2187381899199 3.4752016527649e-09
-23.9789487028801 4.93558216651378e-09
-23.7415333692 6.16169090906929e-09
-23.5064686824 7.13830564129573e-09
-23.2737313686399 7.85368768211898e-09
-23.0432983848 8.3005703151356e-09
-22.8151469156801 8.47703291725032e-09
-22.5892543719201 8.38716817004048e-09
-22.3655983880799 8.0414630151024e-09
-22.14415681984 7.45683948136705e-09
-21.92490774248 6.65633491533153e-09
-21.7078294480001 5.66843632725484e-09
-21.49290044352 4.52611424793356e-09
-21.28009944904 3.26562286155158e-09
-21.06940539512 1.9251430494113e-09
-20.86079742088 5.43344129200446e-10
-20.65425487216 -8.42068212597968e-10
-20.4497572992 -2.19576138111301e-09
-20.24728445464 -3.48609564780142e-09
-20.04681629168 -4.68631164079151e-09
-19.8483329620799 -5.77554176469446e-09
-19.65181481392 -6.73959658553578e-09
-19.45724239008 -7.57147168116721e-09
-19.2645964257599 -8.27151910757184e-09
-19.07385784728 -8.84723464433032e-09
-18.8850077696 -9.31262994965048e-09
-18.69802749464 -9.68718790063144e-09
-18.5128985096 -9.9944372648416e-09
-18.32960248472 -1.02602246395967e-08
-18.148121272 -1.05108013211966e-08
-17.9684369029601 -1.07708726637914e-08
-17.79053158712 -1.10617745664981e-08
-17.61438771 -1.13999382947249e-08
-17.4399878316799 -1.17957840207961e-08
-17.26731468488 -1.22531446438312e-08
-17.09635117312 -1.27692705147707e-08
-16.92708036944 -1.33354089467259e-08
-16.75948551424 -1.3937897226538e-08
-16.59355001416 -1.45596611755657e-08
-16.42925743976 -1.51819785241722e-08
-16.26659152448 -1.57863506318535e-08
-16.10553616288 -1.63563279654405e-08
-15.9460754088 -1.68791523914367e-08
-15.788193474 -1.73471089385629e-08
-15.6318747268001 -1.77585162192246e-08
-15.47710368984 -1.81183227926513e-08
-15.32386503944 -1.84383114677332e-08
-15.17214360344 -1.87369410228182e-08
-15.0219243598399 -1.90388728150021e-08
-14.87319243552 -1.93742377362597e-08
-14.72593310448 -1.97776981499999e-08
-14.58013178656 -2.02873524063109e-08
-14.43577404608 -2.09435196720663e-08
-14.29284559024 -2.17874337113749e-08
-14.15133226752 -2.28598689259709e-08
-14.01122006688 -2.4199722252425e-08
-13.87249511568 -2.58425811030486e-08
-13.73514367896 -2.7819318927354e-08
-13.59915215736 -3.01547748525498e-08
-13.46450708648 -3.28665888832546e-08
-13.33119513512 -3.59642772712218e-08
-13.19920310408 -3.94486418949542e-08
-13.06851792488 -4.33116120797542e-08
-12.93912665824 -4.7536616988727e-08
-12.81101649336 -5.20995831647114e-08
-12.68417474584 -5.69706447497644e-08
-12.55858885728 -6.21166453402702e-08
-12.43424639336 -6.75044994653969e-08
